CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
21615,MRS.,GRACE,TORRES,19-05-1967,S,F,grace39@adventure-works.com,"50,000",2,Bachelors,Skilled Manual,N
12212,MS.,SHAWNA,XIE,19-05-1969,M,F,shawna3@adventure-works.com,"10,000",0,Graduate Degree,Manual,Y
15514,MRS.,ANGELA,RAMIREZ,19-05-1969,S,F,angela33@adventure-works.com,"70,000",5,Graduate Degree,Professional,Y
18706,MR.,DARRYL,ZHENG,19-05-1969,S,M,darryl19@adventure-works.com,"1,10,000",1,Graduate Degree,Management,Y
27181,MR.,RAFAEL,DENG,19-05-1970,S,M,rafael24@adventure-works.com,"40,000",2,Partial College,Clerical,Y
16206,MRS.,CINDY,LEWIS,19-05-1971,S,F,cindy21@adventure-works.com,"40,000",2,Partial College,Clerical,Y
24615,MR.,DWAYNE,ORTEGA,19-05-1971,M,M,dwayne20@adventure-works.com,"1,10,000",0,Partial High School,Professional,Y
12048,MS.,KAYLA,COLEMAN,19-05-1972,S,F,kayla30@adventure-works.com,"70,000",0,Partial College,Skilled Manual,Y
27163,MR.,WAYNE,LUO,19-05-1972,S,M,wayne7@adventure-works.com,"10,000",0,Partial High School,Manual,Y
14365,MR.,EVAN,WARD,19-05-1973,M,M,evan13@adventure-works.com,"50,000",1,Graduate Degree,Skilled Manual,N
15620,MS.,DOMINIQUE,SUBRAM,19-05-1973,S,F,dominique10@adventure-works.com,"50,000",0,Graduate Degree,Skilled Manual,N
18920,MR.,JONATHAN,YOUNG,19-05-1973,S,M,jonathan47@adventure-works.com,"60,000",0,Partial College,Skilled Manual,N
28538,MR.,JEROME,SANZ,19-05-1973,S,M,jerome19@adventure-works.com,"10,000",0,Partial High School,Manual,N
23239,MR.,CURTIS,WU,19-05-1974,S,M,curtis6@adventure-works.com,"40,000",3,Partial College,Clerical,Y
28574,MS.,KAYLA,FLORES,19-05-1974,S,F,kayla36@adventure-works.com,"50,000",0,Graduate Degree,Skilled Manual,Y
12526,MRS.,MICHELE,SUAREZ,19-05-1975,M,F,michele53@adventure-works.com,"40,000",1,Bachelors,Skilled Manual,Y
18753,MR.,JAMES,MOORE,19-05-1975,S,M,james73@adventure-works.com,"40,000",0,High School,Skilled Manual,Y
19777,MR.,JONATHAN,THOMAS,19-05-1975,M,M,jonathan64@adventure-works.com,"60,000",0,Partial College,Skilled Manual,N
22839,MS.,BRANDY,MEHTA,19-05-1975,S,F,brandy10@adventure-works.com,"60,000",0,Bachelors,Professional,N
14080,MS.,CYNTHIA,SRINI,19-05-1976,S,F,cynthia13@adventure-works.com,"40,000",0,High School,Skilled Manual,Y
19510,MS.,RENEE,TORRES,19-05-1976,S,F,renee11@adventure-works.com,"30,000",0,Partial College,Clerical,N
19511,MR.,MARCUS,WARD,19-05-1976,S,M,marcus78@adventure-works.com,"30,000",0,Partial College,Clerical,N
24515,MR.,IAN,JONES,19-05-1976,S,M,ian4@adventure-works.com,"40,000",0,Partial College,Skilled Manual,Y
14125,MR.,SHANE,GONZALEZ,19-05-1978,S,M,shane21@adventure-works.com,"10,000",0,Partial College,Manual,Y
14524,MS.,CARLA,PRASAD,19-05-1978,M,F,carla12@adventure-works.com,"10,000",0,Graduate Degree,Manual,Y
12571,MS.,JENNIFER,GREEN,19-05-1980,M,F,jennifer17@adventure-works.com,"10,000",0,Partial College,Manual,N
22014,MR.,JOSE,GONZALES,19-05-1980,S,M,jose11@adventure-works.com,"30,000",0,High School,Skilled Manual,Y
22400,MR.,RUBEN,MARTIN,19-05-1980,M,M,ruben23@adventure-works.com,"10,000",0,Partial College,Manual,N
25301,MR.,RAUL,BLACK,19-05-1980,S,M,raul18@adventure-works.com,"20,000",0,Partial High School,Manual,Y
19709,MR.,CHRISTIAN,MARTIN,20-05-1936,M,M,christian50@adventure-works.com,"40,000",3,Partial College,Professional,N
26769,MRS.,HOLLY,SAI,20-05-1936,M,F,holly7@adventure-works.com,"40,000",2,Bachelors,Management,Y
17720,MRS.,DEANNA,DIAZ,20-05-1939,S,F,deanna28@adventure-works.com,"30,000",1,Bachelors,Clerical,Y
18436,MR.,RICHARD,JOHNSON,20-05-1939,M,M,richard41@adventure-works.com,"80,000",4,Graduate Degree,Management,N
14506,MRS.,STACY,SUAREZ,20-05-1940,M,F,stacy20@adventure-works.com,"90,000",5,Bachelors,Management,N
15262,MRS.,JAN,GONZALEZ,20-05-1940,M,F,jan12@adventure-works.com,"30,000",2,Partial College,Clerical,N
20391,MRS.,MEGHAN,SERRANO,20-05-1940,M,F,meghan16@adventure-works.com,"70,000",5,Graduate Degree,Management,Y
24632,MRS.,CATHERINE,JAMES,20-05-1940,S,F,catherine7@adventure-works.com,"60,000",3,Bachelors,Management,N
16743,MRS.,ARIANA,STEWART,20-05-1942,M,F,ariana21@adventure-works.com,"40,000",2,Bachelors,Management,Y
23573,MR.,JORGE,GAO,20-05-1942,M,M,jorge17@adventure-works.com,"40,000",2,Bachelors,Management,Y
14175,MRS.,CYNTHIA,MEHTA,20-05-1945,M,F,cynthia19@adventure-works.com,"1,10,000",3,Bachelors,Management,Y
27403,MR.,DYLAN,COLEMAN,20-05-1945,S,M,dylan4@adventure-works.com,"30,000",2,Partial High School,Skilled Manual,N
15317,MRS.,RACHEL,JENKINS,20-05-1947,M,F,rachel54@adventure-works.com,"60,000",5,Bachelors,Management,Y
13374,MR.,MARCO,MARTINEZ,20-05-1948,M,M,marco18@adventure-works.com,"60,000",2,Partial College,Professional,N
15325,MR.,ELIJAH,HAYES,20-05-1948,M,M,elijah24@adventure-works.com,"60,000",2,Partial College,Professional,Y
22758,MRS.,KATHERINE,JACKSON,20-05-1948,S,F,katherine82@adventure-works.com,"60,000",2,Partial College,Professional,N
11216,MRS.,JASMINE,TORRES,20-05-1950,S,F,jasmine32@adventure-works.com,"60,000",2,Partial College,Professional,Y
28108,MR.,ROGER,YANG,20-05-1950,S,M,roger9@adventure-works.com,"20,000",2,Partial High School,Clerical,Y
22118,MRS.,JENNIFER,PARKER,20-05-1953,S,F,jennifer10@adventure-works.com,"70,000",3,Graduate Degree,Management,Y
22819,MRS.,DAISY,ALVAREZ,20-05-1953,M,F,daisy1@adventure-works.com,"80,000",4,Partial College,Professional,Y
12765,,ROBYN,GILL,20-05-1954,M,NA,robyn11@adventure-works.com,"20,000",2,Partial High School,Manual,N
14737,MR.,DOMINIC,SRINI,20-05-1954,S,M,dominic8@adventure-works.com,"20,000",3,Partial High School,Clerical,Y
17440,MR.,RICHARD,COX,20-05-1954,S,M,richard92@adventure-works.com,"80,000",2,Partial High School,Skilled Manual,N
19051,MRS.,TAYLOR,HENDERSON,20-05-1954,S,F,taylor30@adventure-works.com,"90,000",4,High School,Professional,Y
26565,MR.,GABRIEL,MITCHELL,20-05-1954,S,M,gabriel42@adventure-works.com,"40,000",3,Partial High School,Clerical,N
16229,MR.,WAYNE,CHANDE,20-05-1955,M,M,wayne17@adventure-works.com,"40,000",1,Partial College,Clerical,Y
26260,MR.,RYAN,JACKSON,20-05-1955,S,M,ryan51@adventure-works.com,"30,000",1,High School,Clerical,Y
27030,,JAN,GRAY,20-05-1955,S,NA,jan5@adventure-works.com,"30,000",1,High School,Clerical,N
20759,MRS.,TERESA,SERRANO,20-05-1956,M,F,teresa17@adventure-works.com,"40,000",1,Partial College,Clerical,Y
27215,MRS.,SAMANTHA,HUGHES,20-05-1956,S,F,samantha37@adventure-works.com,"20,000",3,Partial High School,Clerical,N
25066,MR.,CHARLES,ROBINSON,20-05-1957,S,M,charles22@adventure-works.com,"70,000",2,Partial High School,Skilled Manual,N
12448,MRS.,HAILEY,COX,20-05-1958,S,F,hailey11@adventure-works.com,"60,000",4,Graduate Degree,Skilled Manual,Y
12982,MRS.,BRITTANY,PATTERSON,20-05-1958,M,F,brittany9@adventure-works.com,"80,000",1,Partial College,Skilled Manual,Y
13253,MRS.,CARLY,XIE,20-05-1958,M,F,carly2@adventure-works.com,"1,30,000",2,Partial College,Professional,Y
18125,MRS.,LEAH,CAI,20-05-1958,M,F,leah17@adventure-works.com,"1,30,000",2,Bachelors,Management,Y
22554,MR.,GILBERT,XU,20-05-1958,M,M,gilbert26@adventure-works.com,"10,000",1,Bachelors,Manual,N
13312,MRS.,NATALIE,JENKINS,20-05-1960,M,F,natalie29@adventure-works.com,"1,10,000",3,Partial College,Professional,Y
20962,MRS.,SHARON,XIE,20-05-1961,M,F,sharon9@adventure-works.com,"20,000",1,Graduate Degree,Clerical,Y
17322,MR.,DEREK,BECK,20-05-1964,S,M,derek18@adventure-works.com,"70,000",0,Bachelors,Professional,N
20479,MR.,ANDREW,JACKSON,20-05-1964,M,M,andrew21@adventure-works.com,"80,000",4,Bachelors,Management,Y
29286,MR.,RODNEY,ALVAREZ,20-05-1964,S,M,rodney0@adventure-works.com,"60,000",3,Bachelors,Professional,N
13789,MRS.,JULIE,SHAN,20-05-1965,S,F,julie15@adventure-works.com,"10,000",4,Partial High School,Manual,Y
23875,MR.,SEAN,GREEN,20-05-1966,M,M,sean48@adventure-works.com,"60,000",3,Bachelors,Skilled Manual,Y
18354,MR.,ALVIN,NARA,20-05-1967,M,M,alvin37@adventure-works.com,"1,70,000",0,Graduate Degree,Management,Y
27452,MR.,EVAN,WATSON,20-05-1967,S,M,evan0@adventure-works.com,"1,20,000",0,Bachelors,Management,N
19662,MRS.,LAUREN,POWELL,20-05-1968,M,F,lauren56@adventure-works.com,"90,000",4,Bachelors,Management,Y
23299,MRS.,KRISTY,JIMENEZ,20-05-1968,M,F,kristy6@adventure-works.com,"90,000",4,Partial College,Skilled Manual,Y
16964,MR.,GAVIN,WOOD,20-05-1969,M,M,gavin2@adventure-works.com,"60,000",1,Graduate Degree,Professional,Y
22440,MS.,ROBYN,SANZ,20-05-1969,S,F,robyn16@adventure-works.com,"30,000",0,Bachelors,Clerical,N
28658,MRS.,JASMINE,BAILEY,20-05-1969,S,F,jasmine27@adventure-works.com,"60,000",2,Bachelors,Skilled Manual,N
19561,MR.,ORLANDO,SERRANO,20-05-1970,M,M,orlando16@adventure-works.com,"90,000",2,Bachelors,Professional,Y
19983,MR.,MICHAEL,MARTINEZ,20-05-1970,M,M,michael49@adventure-works.com,"50,000",1,Bachelors,Skilled Manual,Y
25744,MR.,GABRIEL,GRIFFIN,20-05-1970,M,M,gabriel18@adventure-works.com,"30,000",0,Bachelors,Clerical,Y
12753,MR.,RAMON,ZHAO,20-05-1971,S,M,ramon10@adventure-works.com,"40,000",2,Partial College,Clerical,Y
17109,MS.,SYDNEY,WILSON,20-05-1971,S,F,sydney71@adventure-works.com,"30,000",0,High School,Manual,N
27004,MR.,PHILIP,MORENO,20-05-1971,S,M,philip6@adventure-works.com,"30,000",0,High School,Manual,N
28842,MRS.,NICOLE,BAILEY,20-05-1971,M,F,nicole33@adventure-works.com,"70,000",3,Graduate Degree,Professional,Y
21561,MR.,ALBERT,NAVARRO,20-05-1972,S,M,albert12@adventure-works.com,"90,000",0,Bachelors,Professional,N
13086,MR.,BLAKE,NELSON,20-05-1974,S,M,blake36@adventure-works.com,"60,000",0,Partial College,Professional,Y
18499,MR.,DARREN,RODRIGUEZ,20-05-1974,S,M,darren20@adventure-works.com,"60,000",0,Partial College,Professional,Y
15269,MS.,CHLOE,KING,20-05-1976,M,F,chloe17@adventure-works.com,"40,000",0,High School,Skilled Manual,Y
15816,MS.,VICTORIA,MILLER,20-05-1976,M,F,victoria7@adventure-works.com,"40,000",0,High School,Skilled Manual,Y
18033,MS.,EVELYN,PATEL,20-05-1976,S,F,evelyn3@adventure-works.com,"30,000",0,Partial College,Clerical,N
24125,MS.,TIFFANY,XU,20-05-1976,S,F,tiffany12@adventure-works.com,"20,000",0,High School,Manual,N
25008,MS.,HALEY,PERRY,20-05-1978,S,F,haley26@adventure-works.com,"60,000",0,Partial College,Skilled Manual,N
13309,MRS.,ANGELA,SANDERS,21-05-1936,M,F,angela29@adventure-works.com,"90,000",4,Bachelors,Management,Y
23065,MR.,DEREK,NATH,21-05-1937,M,M,derek16@adventure-works.com,"60,000",3,Graduate Degree,Management,Y
27996,MRS.,ANGELA,ALEXANDER,21-05-1937,M,F,angela21@adventure-works.com,"50,000",3,Graduate Degree,Management,Y
24936,MR.,CALEB,SCOTT,21-05-1938,M,M,caleb42@adventure-works.com,"60,000",3,Graduate Degree,Management,Y
11186,MRS.,SARAH,PRICE,21-05-1944,S,F,sarah25@adventure-works.com,"70,000",4,Bachelors,Management,Y
15682,MRS.,HEIDI,GARCIA,21-05-1944,S,F,heidi17@adventure-works.com,"80,000",5,Bachelors,Management,Y
21452,MR.,SETH,BAILEY,21-05-1944,M,M,seth87@adventure-works.com,"40,000",4,High School,Professional,Y
12298,MRS.,CRYSTAL,ZENG,21-05-1945,S,F,crystal1@adventure-works.com,"90,000",5,Partial College,Professional,N
14383,MR.,MARVIN,FERRIER,21-05-1945,M,M,marvin9@adventure-works.com,"70,000",5,Bachelors,Management,Y
15879,MR.,TYLER,WILSON,21-05-1945,M,M,tyler13@adventure-works.com,"70,000",5,Bachelors,Management,Y
23698,MRS.,MELISSA,COLEMAN,21-05-1945,M,F,melissa23@adventure-works.com,"30,000",2,Partial High School,Skilled Manual,Y
16030,MR.,MAX,MARTIN,21-05-1947,M,M,max1@adventure-works.com,"20,000",4,High School,Skilled Manual,Y
20598,MR.,JACKSON,POWELL,21-05-1947,M,M,jackson11@adventure-works.com,"1,00,000",3,Partial High School,Professional,Y
15324,MRS.,RENEE,SERRANO,21-05-1948,M,F,renee14@adventure-works.com,"40,000",2,High School,Professional,N
19753,MRS.,LISA,GAO,21-05-1948,M,F,lisa18@adventure-works.com,"20,000",4,High School,Skilled Manual,N
19869,MRS.,CAROL,BROOKS,21-05-1948,M,F,carol23@adventure-works.com,"70,000",4,Partial College,Professional,Y
14402,MRS.,HAILEY,PARKER,21-05-1949,S,F,hailey50@adventure-works.com,"60,000",2,Partial College,Professional,Y
22767,MR.,LUIS,HERNANDEZ,21-05-1949,M,M,luis50@adventure-works.com,"60,000",2,Partial College,Professional,Y
24875,MR.,DARRYL,ZHANG,21-05-1949,S,M,darryl0@adventure-works.com,"90,000",4,High School,Management,Y
13586,MR.,LARRY,ALONSO,21-05-1953,M,M,larry10@adventure-works.com,"80,000",4,Partial College,Professional,Y
26167,MRS.,JACLYN,ZHAO,21-05-1953,S,F,jaclyn11@adventure-works.com,"40,000",2,Bachelors,Management,N
19258,MR.,DOUGLAS,MEHTA,21-05-1954,M,M,douglas18@adventure-works.com,"10,000",2,Partial College,Manual,Y
20091,MRS.,ANDREA,PARKER,21-05-1954,M,F,andrea23@adventure-works.com,"30,000",1,High School,Clerical,Y
27319,MR.,IAN,BRYANT,21-05-1954,M,M,ian58@adventure-works.com,"90,000",3,High School,Professional,N
28774,MRS.,LATASHA,ROWE,21-05-1954,M,F,latasha2@adventure-works.com,"30,000",1,High School,Clerical,Y
17530,MR.,DEVIN,WOOD,21-05-1956,M,M,devin68@adventure-works.com,"60,000",2,High School,Professional,N
22227,MRS.,BARBARA,CAI,21-05-1956,M,F,barbara30@adventure-works.com,"60,000",2,High School,Professional,Y
22899,MR.,CHARLES,CARTER,21-05-1958,M,M,charles38@adventure-works.com,"60,000",1,Bachelors,Professional,Y
20845,MR.,BARRY,MALHOTRA,21-05-1959,M,M,barry5@adventure-works.com,"30,000",3,Bachelors,Clerical,Y
28190,MRS.,KIMBERLY,COOK,21-05-1959,S,F,kimberly22@adventure-works.com,"70,000",2,Graduate Degree,Professional,Y
13296,MR.,SETH,ANDERSON,21-05-1961,M,M,seth10@adventure-works.com,"1,10,000",1,Bachelors,Management,Y
15546,MR.,ROBERT,JENKINS,21-05-1961,M,M,robert20@adventure-works.com,"40,000",4,High School,Skilled Manual,Y
15787,MRS.,CYNTHIA,GONZALEZ,21-05-1961,S,F,cynthia24@adventure-works.com,"60,000",1,Partial College,Skilled Manual,Y
25578,MRS.,SABRINA,MARTIN,21-05-1961,M,F,sabrina16@adventure-works.com,"30,000",3,Graduate Degree,Clerical,Y
23469,MRS.,CHRISTINA,GRAY,21-05-1964,S,F,christina4@adventure-works.com,"1,30,000",2,Graduate Degree,Management,N
25626,MRS.,JANET,DIAZ,21-05-1964,M,F,janet8@adventure-works.com,"10,000",3,Partial High School,Manual,Y
15599,MR.,DARRYL,MA,21-05-1965,S,M,darryl15@adventure-works.com,"60,000",3,Bachelors,Professional,Y
25471,MR.,SPENCER,ROSS,21-05-1965,M,M,spencer5@adventure-works.com,"20,000",2,High School,Manual,Y
29374,MR.,SHANE,SAI,21-05-1965,M,M,shane9@adventure-works.com,"20,000",2,High School,Manual,Y
23247,MR.,ALEXANDER,GARCIA,21-05-1966,S,M,alexander20@adventure-works.com,"60,000",0,Graduate Degree,Skilled Manual,N
23877,MS.,KATHERINE,MORRIS,21-05-1966,M,F,katherine4@adventure-works.com,"60,000",0,Graduate Degree,Professional,N
15550,MR.,ORLANDO,ALONSO,21-05-1967,S,M,orlando8@adventure-works.com,"50,000",0,Partial College,Skilled Manual,N
22916,MRS.,RAQUEL,ROMERO,21-05-1967,M,F,raquel6@adventure-works.com,"70,000",5,Bachelors,Professional,Y
26329,MRS.,ANGELICA,BRYANT,21-05-1967,M,F,angelica17@adventure-works.com,"50,000",2,Bachelors,Skilled Manual,Y
26620,MS.,ISABELLA,GREEN,21-05-1967,S,F,isabella45@adventure-works.com,"50,000",0,Partial College,Skilled Manual,N
11705,MRS.,BROOKE,RICHARDSON,21-05-1968,S,F,brooke9@adventure-works.com,"60,000",2,Graduate Degree,Professional,Y
16250,MR.,BRENDAN,RAJE,21-05-1968,S,M,brendan12@adventure-works.com,"40,000",0,Graduate Degree,Clerical,Y
27125,MR.,ALBERT,DOMINGUEZ,21-05-1969,M,M,albert13@adventure-works.com,"30,000",0,Bachelors,Clerical,Y
11790,MR.,TIMOTHY,GONZALEZ,21-05-1970,M,M,timothy34@adventure-works.com,"50,000",1,Bachelors,Skilled Manual,Y
14235,MR.,LARRY,ALVAREZ,21-05-1970,M,M,larry6@adventure-works.com,"1,00,000",0,Partial High School,Professional,N
11457,MS.,JAIME,GUTIERREZ,21-05-1973,M,F,jaime12@adventure-works.com,"90,000",0,Bachelors,Professional,Y
15839,MR.,WILLIAM,TAYLOR,21-05-1974,S,M,william24@adventure-works.com,"30,000",0,Partial College,Skilled Manual,Y
24312,MR.,AUSTIN,MARTIN,21-05-1974,S,M,austin30@adventure-works.com,"60,000",0,Partial College,Professional,Y
26196,MR.,GAVIN,GRIFFIN,21-05-1975,S,M,gavin19@adventure-works.com,"40,000",0,High School,Skilled Manual,Y
23561,MR.,JOSE,WILLIAMS,21-05-1978,S,M,jose58@adventure-works.com,"40,000",0,High School,Skilled Manual,Y
19690,MR.,ROBERT,WHITE,22-05-1934,S,M,robert71@adventure-works.com,"1,70,000",0,Graduate Degree,Management,N
22568,MRS.,AUTUMN,WU,22-05-1937,S,F,autumn6@adventure-works.com,"20,000",1,Graduate Degree,Clerical,Y
26187,MR.,HECTOR,GILL,22-05-1940,S,M,hector11@adventure-works.com,"40,000",2,Bachelors,Management,Y
21442,MRS.,SAVANNAH,COOK,22-05-1942,S,F,savannah19@adventure-works.com,"50,000",4,Bachelors,Management,Y
12068,MRS.,MARIA,JENKINS,22-05-1944,S,F,maria30@adventure-works.com,"70,000",4,Bachelors,Management,Y
17195,MR.,FRANKLIN,SHARMA,22-05-1944,M,M,franklin27@adventure-works.com,"70,000",5,High School,Professional,Y
14384,MRS.,RACHEL,MILLER,22-05-1945,M,F,rachel8@adventure-works.com,"60,000",4,Bachelors,Management,Y
27937,,KRISTINE,ALVAREZ,22-05-1945,S,NA,kristine6@adventure-works.com,"90,000",5,Partial College,Professional,N
14177,MR.,KENNETH,NARA,22-05-1946,M,M,kenneth13@adventure-works.com,"80,000",5,Partial College,Professional,N
20317,MR.,ALEX,GREEN,22-05-1946,M,M,alex45@adventure-works.com,"20,000",4,High School,Skilled Manual,N
13322,MRS.,ELIZABETH,PATTERSON,22-05-1953,S,F,elizabeth40@adventure-works.com,"70,000",3,Graduate Degree,Management,Y
15993,MR.,SPENCER,COLEMAN,22-05-1953,M,M,spencer7@adventure-works.com,"60,000",3,Graduate Degree,Management,Y
18855,MR.,ROBERT,ZHANG,22-05-1954,S,M,robert35@adventure-works.com,"60,000",2,Partial High School,Skilled Manual,Y
11346,MRS.,DEANNA,GUTIERREZ,22-05-1955,S,F,deanna37@adventure-works.com,"10,000",2,Partial College,Manual,Y
24842,MRS.,MONIQUE,ALONSO,22-05-1955,S,F,monique4@adventure-works.com,"90,000",3,High School,Professional,N
27208,MR.,DAVID,CHEN,22-05-1955,S,M,david57@adventure-works.com,"20,000",3,Partial High School,Clerical,N
12777,MR.,JOSEPH,ANDERSON,22-05-1956,M,M,joseph16@adventure-works.com,"40,000",1,Partial College,Clerical,Y
25775,MRS.,MARIE,CHANDRA,22-05-1956,M,F,marie6@adventure-works.com,"1,30,000",3,Partial College,Professional,Y
12443,MR.,GARRETT,JAMES,22-05-1957,M,M,garrett3@adventure-works.com,"40,000",1,Partial College,Clerical,Y
18942,MR.,BILLY,ORTEGA,22-05-1957,M,M,billy22@adventure-works.com,"70,000",3,Partial College,Professional,Y
19793,MRS.,TINA,SMITH,22-05-1957,S,F,tina10@adventure-works.com,"70,000",2,High School,Professional,Y
21821,MR.,CLAYTON,TANG,22-05-1957,S,M,clayton24@adventure-works.com,"1,20,000",2,High School,Professional,Y
27530,MRS.,MARIA,ROSS,22-05-1957,M,F,maria27@adventure-works.com,"70,000",2,Partial High School,Skilled Manual,Y
13758,MRS.,ALEXANDRIA,BELL,22-05-1959,S,F,alexandria36@adventure-works.com,"60,000",4,Graduate Degree,Skilled Manual,Y
17949,MRS.,SOPHIA,MITCHELL,22-05-1959,M,F,sophia10@adventure-works.com,"40,000",3,Graduate Degree,Clerical,Y
24016,MRS.,KARLA,SHARMA,22-05-1959,S,F,karla10@adventure-works.com,"10,000",1,High School,Manual,Y
11378,MRS.,SHANNON,LIANG,22-05-1960,S,F,shannon15@adventure-works.com,"10,000",1,High School,Manual,N
12262,MRS.,MORGAN,SANCHEZ,22-05-1960,M,F,morgan47@adventure-works.com,"20,000",1,Partial College,Manual,Y
15980,MRS.,GABRIELLE,MORGAN,22-05-1960,S,F,gabrielle5@adventure-works.com,"1,00,000",3,Partial College,Professional,Y
15982,MR.,JOSE,EVANS,22-05-1960,M,M,jose38@adventure-works.com,"1,10,000",5,Partial College,Professional,Y
18416,MRS.,EMMA,PETERSON,22-05-1960,M,F,emma41@adventure-works.com,"1,00,000",3,Partial College,Professional,Y
26770,MRS.,KATIE,ASHE,22-05-1960,M,F,katie24@adventure-works.com,"70,000",5,Partial College,Skilled Manual,Y
27889,MRS.,JODI,XIE,22-05-1960,S,F,jodi3@adventure-works.com,"10,000",1,High School,Manual,N
29268,MR.,MARCUS,THOMAS,22-05-1960,M,M,marcus11@adventure-works.com,"90,000",4,High School,Professional,Y
29473,MRS.,CARMEN,SUBRAM,22-05-1960,S,F,carmen16@adventure-works.com,"20,000",1,Partial College,Manual,N
24459,MRS.,KRISTIN,CARSON,22-05-1962,S,F,kristin15@adventure-works.com,"70,000",1,Partial College,Skilled Manual,N
18604,MRS.,PAIGE,ALEXANDER,22-05-1964,M,F,paige18@adventure-works.com,"60,000",5,Bachelors,Skilled Manual,Y
21644,MRS.,SYDNEY,HOWARD,22-05-1964,M,F,sydney12@adventure-works.com,"60,000",4,Bachelors,Skilled Manual,Y
14728,MS.,ELIZABETH,HENDERSON,22-05-1966,S,F,elizabeth34@adventure-works.com,"60,000",0,Graduate Degree,Skilled Manual,Y
26621,MS.,SARAH,WOOD,22-05-1967,S,F,sarah27@adventure-works.com,"50,000",0,Partial College,Skilled Manual,N
14576,MRS.,ANNA,PRICE,22-05-1968,S,F,anna25@adventure-works.com,"60,000",2,Bachelors,Skilled Manual,N
16082,MRS.,AUTUMN,ZENG,22-05-1968,S,F,autumn21@adventure-works.com,"70,000",2,Bachelors,Skilled Manual,N
23410,MRS.,CARRIE,ALVAREZ,22-05-1969,M,F,carrie4@adventure-works.com,"1,00,000",1,Graduate Degree,Management,Y
28656,MR.,LUCAS,MURPHY,22-05-1969,M,M,lucas86@adventure-works.com,"60,000",2,Bachelors,Skilled Manual,N
27088,MR.,TRISTAN,PATTERSON,22-05-1970,S,M,tristan11@adventure-works.com,"60,000",1,Graduate Degree,Professional,Y
11483,MR.,CALVIN,CHANDE,22-05-1972,M,M,calvin13@adventure-works.com,"40,000",1,Bachelors,Skilled Manual,Y
16625,MR.,GRANT,DENG,22-05-1972,M,M,grant3@adventure-works.com,"1,00,000",0,High School,Management,N
19182,MR.,LANCE,DOMINGUEZ,22-05-1972,S,M,lance12@adventure-works.com,"30,000",0,High School,Manual,N
24772,MR.,GREG,RUSSELL,22-05-1972,M,M,greg7@adventure-works.com,"50,000",1,Graduate Degree,Skilled Manual,Y
